action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"review","manual-review","","Mixed source category; needs manual decision","Antique Furniture","antique-furniture","antique-solid-wood-wall-shelf-vintage-wooden-display-rack","Antique Solid Wood Wall Shelf â€“ Vintage Wooden Display Rack","10000","In stock","1","images/antique-solid-wood-wall-shelf-vintage-wooden-display-rack/Antique-Solid-Wood-Wall-Shelf---Vintage-Wooden-Display-Rack.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-wall-shelf-vintage-wooden-display-rack/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","antique-solid-wood-center-table-with-glass-top-vintage-coffee-table","Antique Solid Wood Center Table with Glass Top â€“ Vintage Coffee Table","18000","In stock","1","images/antique-solid-wood-center-table-with-glass-top-vintage-coffee-table/Antique-Solid-Wood-Center-Table-with-Glass-Top---Vintage-Coffee-Table.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-center-table-with-glass-top-vintage-coffee-table/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","antique-solid-wood-4-seater-dining-table-set-vintage-wooden-dining-set","Antique Solid Wood 4 Seater Dining Table Set â€“ Vintage Wooden Dining Set","42000","In stock","1","images/antique-solid-wood-4-seater-dining-table-set-vintage-wooden-dining-set/Antique-Solid-Wood-4-Seater-Dining-Table-Set---Vintage-Wooden-Dining-Set.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-4-seater-dining-table-set-vintage-wooden-dining-set/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","antique-solid-wood-double-bed-vintage-wooden-bed-in-ahmedabad","Antique Solid Wood Double Bed â€“ Vintage Wooden Bed in Ahmedabad","48000","In stock","1","images/antique-solid-wood-double-bed-vintage-wooden-bed-in-ahmedabad/Antique-Solid-Wood-Double-Bed---Vintage-Wooden-Bed-in-Ahmedabad.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-double-bed-vintage-wooden-bed-in-ahmedabad/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","premium-solid-wood-4-seater-dining-table-set","Premium Solid Wood 4-Seater Dining Table Set","40000","In stock","1","images/premium-solid-wood-4-seater-dining-table-set/Premium-Solid-Wood-4-Seater-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/premium-solid-wood-4-seater-dining-table-set/","not yet imported","",""
"review-map","office-furniture","","Mixed source category; name suggests chair","Antique Furniture","antique-furniture","premium-wooden-rocking-chair-with-cushioned-seat","Premium Wooden Rocking Chair with Cushioned Seat","20000","In stock","1","images/premium-wooden-rocking-chair-with-cushioned-seat/Premium-Wooden-Rocking-Chair-with-Cushioned-Seat.jpg","https://www.betterhomeindia.com/product/premium-wooden-rocking-chair-with-cushioned-seat/","not yet imported","",""
"review-map","cabinets-sideboards","","Mixed source category; name suggests storage/TV unit","Antique Furniture","antique-furniture","premium-solid-wood-open-bookshelf-with-storage-cabinet","Premium Solid Wood Open Bookshelf with Storage Cabinet","20000","In stock","1","images/premium-solid-wood-open-bookshelf-with-storage-cabinet/Premium-Solid-Wood-Open-Bookshelf-with-Storage-Cabinet.jpg","https://www.betterhomeindia.com/product/premium-solid-wood-open-bookshelf-with-storage-cabinet/","not yet imported","",""
"review-map","cabinets-sideboards","","Mixed source category; name suggests storage/TV unit","Antique Furniture","antique-furniture","premium-solid-wood-dressing-table-with-mirror-storage-cabinet","Premium Solid Wood Dressing Table with Mirror & Storage Cabinet","17500","In stock","1","images/premium-solid-wood-dressing-table-with-mirror-storage-cabinet/Premium-Solid-Wood-Dressing-Table-with-Mirror-Storage-Cabinet.jpg","https://www.betterhomeindia.com/product/premium-solid-wood-dressing-table-with-mirror-storage-cabinet/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","antique-solid-wood-four-poster-bed","Antique Solid Wood Four Poster Bed","68000","In stock","1","images/antique-solid-wood-four-poster-bed/Antique-Solid-Wood-Four-Poster-Bed.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-four-poster-bed/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","antique-vintage-royal-carved-wooden-bed","Antique Vintage Royal Carved Wooden Bed","52000","In stock","1","images/antique-vintage-royal-carved-wooden-bed/Antique-Vintage-Royal-Carved-Wooden-Bed.jpg","https://www.betterhomeindia.com/product/antique-vintage-royal-carved-wooden-bed/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","antique-vintage-mosaic-tile-wooden-bed","Antique Vintage Mosaic Tile Wooden Bed","52000","In stock","1","images/antique-vintage-mosaic-tile-wooden-bed/Antique-Vintage-Mosaic-Tile-Wooden-Bed.jpg","https://www.betterhomeindia.com/product/antique-vintage-mosaic-tile-wooden-bed/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","antique-vintage-brass-panel-wooden-bed","Antique Vintage Brass Panel Wooden Bed","44000","In stock","1","images/antique-vintage-brass-panel-wooden-bed/Antique-Vintage-Brass-Panel-Wooden-Bed.jpg","https://www.betterhomeindia.com/product/antique-vintage-brass-panel-wooden-bed/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","antique-vintage-wooden-dining-table-set","Antique Vintage Wooden Dining Table Set","45000","In stock","1","images/antique-vintage-wooden-dining-table-set/Antique-Vintage-Wooden-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/antique-vintage-wooden-dining-table-set/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","handcrafted-mosaic-design-wooden-bed","Handcrafted Mosaic Design Wooden Bed","40000","In stock","1","images/handcrafted-mosaic-design-wooden-bed/Handcrafted-Mosaic-Design-Wooden-Bed.jpg","https://www.betterhomeindia.com/product/handcrafted-mosaic-design-wooden-bed/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","classic-wooden-4-seater-dining-table-set","Classic Wooden 4 Seater Dining Table Set","35000","In stock","1","images/classic-wooden-4-seater-dining-table-set/Classic-Wooden-4-Seater-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/classic-wooden-4-seater-dining-table-set/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","antique-vintage-solid-wood-dining-table-set-4-seater","Antique Vintage Solid Wood Dining Table Set (4 Seater)","30000","In stock","1","images/antique-vintage-solid-wood-dining-table-set-4-seater/Antique-Vintage-Solid-Wood-Dining-Table-Set-4-Seater.jpg","https://www.betterhomeindia.com/product/antique-vintage-solid-wood-dining-table-set-4-seater/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","prise-executive-office-chair","Prise Executive Office Chair","20000","In stock","1","images/prise-executive-office-chair/Prise-Executive-Office-Chair.jpg","https://www.betterhomeindia.com/product/prise-executive-office-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","diana-boss-executive-office-chair-imported-pc","Diana Boss Executive Office Chair (Imported PC)","22000","In stock","1","images/diana-boss-executive-office-chair-imported-pc/Diana-Boss-Executive-Office-Chair-Imported-PC.jpg","https://www.betterhomeindia.com/product/diana-boss-executive-office-chair-imported-pc/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","linea-boss-executive-office-chair-imported-pc","Linea Boss Executive Office Chair (Imported PC)","23000","In stock","2","images/linea-boss-executive-office-chair-imported-pc/Linea-Boss-Executive-Office-Chair-Imported-PC.jpg | images/linea-boss-executive-office-chair-imported-pc/Linea-Boss-Executive-Office-Chair-.jpg","https://www.betterhomeindia.com/product/linea-boss-executive-office-chair-imported-pc/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","grevia-outdoor-garden-set-table-4-chairs","Grevia Outdoor Garden Set (Table + 4 Chairs)","50000","In stock","1","images/grevia-outdoor-garden-set-table-4-chairs/Grevia-Outdoor-Garden-Set-Table-4-Chairs.jpg","https://www.betterhomeindia.com/product/grevia-outdoor-garden-set-table-4-chairs/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","imported-couple-hanging-swing-chair-5-ft-diameter","Imported Couple Hanging Swing Chair (5 ft Diameter)","32000","In stock","1","images/imported-couple-hanging-swing-chair-5-ft-diameter/Imported-Couple-Hanging-Swing-Chair-5-ft-Diameter.jpg","https://www.betterhomeindia.com/product/imported-couple-hanging-swing-chair-5-ft-diameter/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","2-seater-ms-garden-swing-with-cushioned-seat","2-Seater MS Garden Swing with Cushioned Seat","18500","In stock","1","images/2-seater-ms-garden-swing-with-cushioned-seat/2-Seater-MS-Garden-Swing-with-Cushioned-Seat.jpg","https://www.betterhomeindia.com/product/2-seater-ms-garden-swing-with-cushioned-seat/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","stanly-2-seater-stainless-steel-swing-made-in-india","Stanly 2-Seater Stainless Steel Swing (Made in India)","48000","In stock","1","images/stanly-2-seater-stainless-steel-swing-made-in-india/Stanly-2-Seater-Stainless-Steel-Swing-Made-in-India.jpg","https://www.betterhomeindia.com/product/stanly-2-seater-stainless-steel-swing-made-in-india/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","imported-2-seater-garden-swing-with-canopy","Imported 2-Seater Garden Swing with Canopy","27000","In stock","3","images/imported-2-seater-garden-swing-with-canopy/Imported-2-Seater-Garden-Swing-with-Canopy-02.jpg | images/imported-2-seater-garden-swing-with-canopy/Imported-2-Seater-Garden-Swing-with-Canopy-01.jpg | images/imported-2-seater-garden-swing-with-canopy/Imported-2-Seater-Garden-Swing-with-Canopy.jpg","https://www.betterhomeindia.com/product/imported-2-seater-garden-swing-with-canopy/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","imported-3-seater-garden-swing-with-canopy","Imported 3-Seater Garden Swing with Canopy","35000","In stock","1","images/imported-3-seater-garden-swing-with-canopy/Imported-3-Seater-Garden-Swing-with-Canopy.jpg","https://www.betterhomeindia.com/product/imported-3-seater-garden-swing-with-canopy/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","luxury-tripod-floor-clock-with-exposed-gear-design","Luxury Tripod Floor Clock with Exposed Gear Design","10000","In stock","2","images/luxury-tripod-floor-clock-with-exposed-gear-design/Luxury-Tripod-Floor-Clock-with-Exposed-Gear-Design.jpg | images/luxury-tripod-floor-clock-with-exposed-gear-design/Luxury-Tripod-Floor-Clock-with-Exposed-Gear-Design01.jpg","https://www.betterhomeindia.com/product/luxury-tripod-floor-clock-with-exposed-gear-design/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","luxury-crystal-swan-pair-decorative-showpiece","Luxury Crystal Swan Pair Decorative Showpiece","9000","In stock","1","images/luxury-crystal-swan-pair-decorative-showpiece/Luxury-Crystal-Swan-Pair-Decorative-Showpiece.jpg","https://www.betterhomeindia.com/product/luxury-crystal-swan-pair-decorative-showpiece/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","luxury-double-sided-deer-head-wall-clock","Luxury Double-Sided Deer Head Wall Clock","5500","In stock","1","images/luxury-double-sided-deer-head-wall-clock/Luxury-Double-Sided-Deer-Head-Wall-Clock.jpg","https://www.betterhomeindia.com/product/luxury-double-sided-deer-head-wall-clock/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","luxury-triple-glass-candle-holder-with-gold-metal-stand","Luxury Triple Glass Candle Holder with Gold Metal Stand","2400","In stock","1","images/luxury-triple-glass-candle-holder-with-gold-metal-stand/Luxury-Triple-Glass-Candle-Holder-with-Gold-Metal-Stand.jpg","https://www.betterhomeindia.com/product/luxury-triple-glass-candle-holder-with-gold-metal-stand/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","classic-wooden-grandfather-floor-clock-with-pendulum","Classic Wooden Grandfather Floor Clock with Pendulum","34000","In stock","1","images/classic-wooden-grandfather-floor-clock-with-pendulum/Classic-Wooden-Grandfather-Floor-Clock-with-Pendulum.jpg","https://www.betterhomeindia.com/product/classic-wooden-grandfather-floor-clock-with-pendulum/","not yet imported","",""
"review","mixed-decor","","No source category; likely decor/clocks/showpieces; review before import","","","large-three-tier-led-crystal-ball-indoor-water-fountain-showpiece","Large Three-Tier LED Crystal Ball Indoor Water Fountain Showpiece","4000","In stock","1","images/large-three-tier-led-crystal-ball-indoor-water-fountain-showpiece/Large-Three-Tier-LED-Crystal-Ball-Indoor-Water-Fountain-Showpiece.jpg","https://www.betterhomeindia.com/product/large-three-tier-led-crystal-ball-indoor-water-fountain-showpiece/","not yet imported","",""
